district_id,division_id,participated,participated_men,participated_women,total_registered_voters,total_registered_voters_men,total_registered_voters_women
25,00.25.36,126,71,55,203,106,97
25,00.25.37,170,54,116,402,160,242
25,00.25.38,147,68,79,258,120,138
25,00.25.39,165,68,97,288,121,167
26,00.26.01,1346,614,732,2637,1144,1493
26,00.26.02,494,212,282,875,365,510
26,00.26.03,255,113,142,496,231,265
26,00.26.04,622,287,335,973,457,516
26,00.26.05,537,267,270,919,429,490
26,00.26.06,96,44,52,146,64,82
26,00.26.07,716,337,379,998,444,554
26,00.26.08,827,433,394,1356,679,677
26,00.26.09,299,153,146,434,211,223
26,00.26.10,124,71,53,185,102,83
26,00.26.11,370,217,153,580,308,272
26,00.26.12,294,162,132,430,216,214
26,00.26.13,150,86,64,200,109,91
26,00.26.14,542,294,248,819,419,400
26,00.26.15,168,91,77,260,131,129
26,00.26.16,146,71,75,204,106,98
26,00.26.17,458,267,191,771,406,365
26,00.26.18,116,58,58,167,87,80
26,00.26.19,242,145,97,368,201,167
26,00.26.20,227,125,102,407,213,194
26,00.26.21,222,113,109,368,188,180
26,00.26.22,578,268,310,1233,583,650
26,00.26.23,317,148,169,748,355,393
26,00.26.24,249,132,117,365,168,197
26,00.26.25,66,34,32,77,38,39
26,00.26.26,250,132,118,308,152,156
26,00.26.27,222,120,102,338,176,162
26,00.26.28,61,35,26,96,47,49
26,00.26.29,300,168,132,467,244,223
26,00.26.30,242,133,109,332,162,170
26,00.26.31,88,45,43,144,73,71
26,00.26.32,35,26,9,52,33,19
26,00.26.33,234,126,108,407,195,212
26,00.26.34,122,58,64,173,85,88
26,00.26.35,162,87,75,291,158,133
26,00.26.36,116,73,43,209,122,87
26,00.26.37,280,169,111,466,245,221
26,00.26.38,252,88,164,404,204,200
26,00.26.39,151,94,57,249,134,115
26,00.26.40,56,32,24,65,30,35
27,00.27.01,1068,469,599,1419,614,805
27,00.27.02,1343,638,705,2179,989,1190
27,00.27.03,432,203,229,636,274,362
27,00.27.04,843,418,425,1142,536,606
27,00.27.05,984,462,522,1504,655,849
27,00.27.06,1536,793,743,2236,1064,1172
27,00.27.07,1000,557,443,1405,678,727
27,00.27.08,898,469,429,1571,756,815
27,00.27.09,550,299,251,817,398,419
27,00.27.10,640,283,357,1059,556,503
27,00.27.11,865,497,368,1387,697,690
27,00.27.12,609,337,272,999,511,488
27,00.27.13,261,130,131,361,179,182
27,00.27.14,890,304,586,1459,719,740
27,00.27.15,822,425,397,1321,644,677
27,00.27.16,817,432,385,1271,607,664
27,00.27.17,599,321,278,944,489,455
27,00.27.18,821,446,375,1233,630,603
27,00.27.19,356,196,160,492,242,250
27,00.27.20,527,278,249,898,450,448
27,00.27.21,580,342,238,877,445,432
27,00.27.22,292,154,138,485,234,251
27,00.27.23,662,365,297,1011,514,497
27,00.27.24,751,435,316,1200,603,597
27,00.27.25,523,262,261,872,437,435
27,00.27.26,772,357,415,1307,600,707
27,00.27.27,1329,697,632,2383,1170,1213
27,00.27.28,886,449,437,1331,624,707
27,00.27.29,862,459,403,1347,647,700
27,00.27.30,1111,572,539,1693,812,881
27,00.27.31,528,260,268,796,373,423
27,00.27.32,520,334,186,799,398,401
27,00.27.33,1251,640,611,1866,936,930
27,00.27.34,410,213,197,572,284,288
27,00.27.35,932,510,422,1397,679,718
27,00.27.36,392,211,181,553,270,283
27,00.27.37,359,203,156,473,251,222
27,00.27.38,545,315,230,835,419,416
27,00.27.39,544,327,217,865,437,428
27,00.27.40,365,345,20,0,,
27,00.27.41,89,70,19,0,,
28,00.28.01,756,344,412,1356,607,749
28,00.28.02,726,353,373,1435,653,782
28,00.28.03,758,353,405,1399,649,750
28,00.28.04,731,360,371,1504,729,775
28,00.28.05,489,273,216,924,446,478
28,00.28.06,1072,480,592,1985,899,1086
28,00.28.07,644,303,341,1177,547,630
28,00.28.08,96,55,41,220,108,112
28,00.28.09,334,175,159,482,233,249
28,00.28.10,391,213,178,703,355,348
28,00.28.11,382,242,140,608,322,286
28,00.28.12,242,153,89,424,224,200
28,00.28.13,664,339,325,1232,589,643
28,00.28.14,106,69,37,198,100,98
28,00.28.15,139,80,59,268,128,140
28,00.28.16,162,102,60,288,173,115
28,00.28.17,230,122,108,470,230,240
28,00.28.18,263,142,121,454,224,230
28,00.28.19,127,68,59,235,123,112
28,00.28.20,78,49,29,137,86,51
28,00.28.21,112,56,56,206,99,107
28,00.28.22,49,31,18,103,59,44
28,00.28.23,249,130,119,461,230,231
28,00.28.24,107,65,42,170,97,73
28,00.28.25,81,44,37,128,78,50
28,00.28.26,156,86,70,287,150,137
28,00.28.27,88,62,26,191,121,70
28,00.28.28,67,57,10,160,111,49
28,00.28.29,221,134,87,334,155,179
28,00.28.30,477,244,233,784,390,394
28,00.28.31,330,169,161,684,331,353
28,00.28.32,446,242,204,751,388,363
28,00.28.33,469,268,201,821,410,411
28,00.28.34,148,80,68,234,110,124
28,00.28.35,95,55,40,171,92,79
28,00.28.36,242,129,113,357,192,165
28,00.28.37,120,63,57,230,108,122
28,00.28.38,462,262,200,918,470,448
28,00.28.39,167,104,63,278,157,121
28,00.28.40,507,272,235,773,395,378
28,00.28.41,180,106,74,276,140,136
28,00.28.42,188,97,91,321,160,161
28,00.28.43,425,243,182,620,324,296
28,00.28.44,153,84,69,215,114,101
28,00.28.45,329,183,146,526,284,242
28,00.28.46,344,195,149,593,298,295
28,00.28.47,83,61,22,160,87,73
28,00.28.48,266,156,110,419,215,204
28,00.28.49,245,146,99,556,292,264
29,00.29.01,942,472,470,1493,715,778
29,00.29.02,329,160,169,485,216,269
29,00.29.03,383,193,190,633,311,322
29,00.29.04,188,116,72,308,168,140
29,00.29.05,373,200,173,620,317,303
29,00.29.06,488,258,230,990,489,501
29,00.29.07,361,189,172,681,335,346
29,00.29.08,132,69,63,242,121,121
29,00.29.09,98,64,34,128,82,46
29,00.29.10,183,112,71,231,148,83
30,00.30.01,742,372,370,1210,563,647
30,00.30.02,1136,531,605,2179,968,1211
30,00.30.03,770,391,379,1397,658,739
30,00.30.04,1400,673,727,2633,1206,1427
30,00.30.05,989,578,411,2186,1108,1078
30,00.30.06,710,402,308,1223,616,607
30,00.30.07,700,438,262,1608,835,773
30,00.30.08,1280,643,637,2145,1074,1071
30,00.30.09,521,273,248,808,398,410
30,00.30.10,664,338,326,992,503,489
30,00.30.11,780,437,343,1245,615,630
30,00.30.12,525,304,221,747,384,363
30,00.30.13,108,53,55,148,73,75
30,00.30.14,975,553,422,1452,763,689
30,00.30.15,812,426,386,1210,601,609
30,00.30.16,792,403,389,1324,638,686
30,00.30.17,228,141,87,341,179,162
30,00.30.18,394,226,168,685,344,341
30,00.30.19,744,417,327,1262,650,612
30,00.30.20,1255,687,568,2013,1019,994
30,00.30.21,274,151,123,509,237,272
30,00.30.22,735,428,307,1223,626,597
30,00.30.23,395,242,153,682,370,312
30,00.30.24,637,412,225,1258,637,621
30,00.30.25,358,201,157,585,294,291
30,00.30.26,451,251,200,698,355,343
30,00.30.27,908,485,423,1482,753,729
30,00.30.28,495,248,247,795,389,406
30,00.30.29,809,447,362,1290,658,632
30,00.30.30,821,452,369,1341,638,703
30,00.30.31,843,420,423,1398,643,755
30,00.30.32,551,308,243,904,460,444
32,00.32.01,790,372,418,1357,618,739
32,00.32.02,714,338,376,1239,558,681
32,00.32.03,725,308,417,1170,478,692
32,00.32.04,871,402,469,1457,642,815
32,00.32.05,833,375,458,1418,620,798
32,00.32.06,1474,614,860,2353,1002,1351
32,00.32.07,1282,567,715,2000,875,1125
32,00.32.08,690,322,368,1167,522,645
32,00.32.09,882,439,443,1474,699,775
32,00.32.10,791,371,420,1192,528,664
32,00.32.11,674,289,385,1103,467,636
32,00.32.12,794,390,404,1175,545,630
32,00.32.13,712,359,353,1078,526,552
32,00.32.14,1101,481,620,1836,801,1035
32,00.32.15,1392,657,735,2591,1149,1442
32,00.32.16,1254,501,753,2271,915,1356
32,00.32.17,839,337,502,1441,660,781
32,00.32.18,663,351,312,995,442,553
32,00.32.19,854,385,469,1410,616,794
32,00.32.20,746,377,369,1430,610,820
32,00.32.21,831,367,464,1527,624,903
32,00.32.22,1186,537,649,2286,955,1331
32,00.32.23,688,299,389,1268,544,724
32,00.32.24,723,318,405,1327,580,747
32,00.32.25,800,342,458,1240,562,678
32,00.32.26,560,280,280,764,371,393
32,00.32.27,280,151,129,541,276,265
32,00.32.28,901,495,406,1476,732,744
32,00.32.29,492,301,191,861,456,405
32,00.32.30,771,397,374,1316,603,713
32,00.32.31,322,201,121,575,305,270
32,00.32.32,456,232,224,749,369,380
32,00.32.33,449,248,201,769,407,362
32,00.32.34,1340,730,610,2352,1159,1193
32,00.32.35,406,237,169,723,381,342
32,00.32.36,355,228,127,610,304,306
32,00.32.37,157,94,63,313,170,143
32,00.32.38,810,543,267,1228,604,624
32,00.32.39,689,401,288,1122,539,583
32,00.32.40,1006,392,614,1537,729,808
32,00.32.41,834,502,332,1370,693,677
32,00.32.42,328,205,123,483,258,225
32,00.32.43,464,267,197,801,425,376
32,00.32.44,844,485,359,1435,744,691
32,00.32.45,495,291,204,861,447,414
32,00.32.46,727,365,362,1254,598,656
32,00.32.47,597,292,305,955,462,493
32,00.32.48,734,398,336,1352,665,687
32,00.32.49,746,414,332,1477,709,768
32,00.32.50,823,464,359,1287,650,637
32,00.32.51,679,346,333,1217,568,649
32,00.32.52,539,222,317,884,403,481
32,00.32.53,508,255,253,813,368,445
32,00.32.54,843,404,439,1451,669,782
32,00.32.55,1619,807,812,2722,1278,1444
32,00.32.56,928,559,369,1920,1011,909
32,00.32.57,172,95,77,315,154,161
32,00.32.58,607,322,285,876,401,475
32,00.32.59,646,339,307,1013,504,509
32,00.32.60,403,188,215,656,317,339
32,00.32.61,918,481,437,1559,769,790
32,00.32.62,821,494,327,1411,682,729
32,00.32.63,826,443,383,1313,642,671
32,00.32.64,615,352,263,1053,533,520
32,00.32.65,256,157,99,444,230,214
32,00.32.66,747,373,374,1164,548,616
32,00.32.67,864,478,386,1480,710,770
32,00.32.68,508,269,239,810,404,406
32,00.32.69,651,366,285,1157,588,569
32,00.32.70,487,223,264,827,377,450
32,00.32.71,1377,780,597,2189,1132,1057
32,00.32.72,412,249,163,568,310,258
32,00.32.73,631,377,254,993,468,525
32,00.32.74,567,276,291,875,452,423
32,00.32.75,746,421,325,1241,603,638
32,00.32.76,309,173,136,469,246,223
32,00.32.77,864,496,368,1390,697,693
32,00.32.78,890,458,432,1463,731,732
32,00.32.79,940,483,457,1484,736,748
32,00.32.80,1088,449,639,1809,940,869
32,00.32.81,236,130,106,369,183,186
32,00.32.82,637,389,248,1109,566,543
32,00.32.83,771,424,347,1490,730,760
32,00.32.84,903,455,448,1294,643,651
32,00.32.85,258,120,138,323,161,162
32,00.32.86,114,61,53,175,87,88
32,00.32.87,158,88,70,209,107,102
32,00.32.88,316,192,124,426,208,218
32,00.32.89,219,112,107,285,146,139
32,00.32.90,473,257,216,928,441,487
32,00.32.91,515,323,192,955,507,448
32,00.32.92,603,334,269,1039,518,521
32,00.32.93,768,428,340,1401,685,716
32,00.32.94,386,199,187,690,325,365
32,00.32.95,945,562,383,1381,658,723
33,00.33.01,959,490,469,1425,669,756
33,00.33.02,837,412,425,1335,641,694
33,00.33.03,874,426,448,1467,708,759
33,00.33.04,971,491,480,1711,785,926
33,00.33.05,628,319,309,1094,505,589
33,00.33.06,1138,645,493,1914,953,961
33,00.33.07,613,326,287,973,522,451
33,00.33.08,777,432,345,1259,644,615
33,00.33.09,307,176,131,457,252,205
33,00.33.10,736,377,359,1022,518,504
33,00.33.11,125,65,60,206,101,105
33,00.33.12,797,472,325,1168,612,556
33,00.33.13,605,308,297,850,421,429
33,00.33.14,790,443,347,1274,660,614
33,00.33.15,510,290,220,764,409,355
33,00.33.16,518,256,262,791,393,398
33,00.33.17,282,154,128,454,225,229
33,00.33.18,942,447,495,1428,667,761
33,00.33.19,1408,768,640,2378,1210,1168
33,00.33.20,772,410,362,1222,612,610
33,00.33.21,535,288,247,853,432,421
33,00.33.22,288,154,134,430,224,206
33,00.33.23,279,138,141,478,222,256
33,00.33.24,134,64,70,239,112,127
33,00.33.25,1125,589,536,1788,873,915
33,00.33.26,702,407,295,1098,588,510
33,00.33.27,862,486,376,1497,782,715
33,00.33.28,849,466,383,1468,767,701
33,00.33.29,931,508,423,1452,732,720
33,00.33.30,675,355,320,926,472,454
33,00.33.31,1009,567,442,1615,816,799
33,00.33.32,199,100,99,316,154,162
33,00.33.33,151,77,74,219,113,106
33,00.33.34,863,470,393,1509,701,808
33,00.33.35,107,56,51,132,65,67
35,00.35.01,1266,855,411,2322,1156,1166
35,00.35.02,1505,718,787,2455,1150,1305
35,00.35.03,746,353,393,1363,623,740
35,00.35.04,1107,561,546,1991,974,1017
35,00.35.05,1432,712,720,2347,1111,1236
35,00.35.06,1148,567,581,1992,936,1056
35,00.35.07,1232,571,661,2009,915,1094
35,00.35.08,1331,634,697,2153,1044,1109
35,00.35.09,1074,535,539,1996,904,1092
35,00.35.10,759,377,382,1364,656,708
35,00.35.11,433,198,235,916,423,493
35,00.35.12,411,228,183,665,353,312
35,00.35.13,1258,632,626,2317,1160,1157
35,00.35.14,1343,647,696,2299,1111,1188
35,00.35.15,1223,629,594,2161,1021,1140
35,00.35.16,314,180,134,466,255,211
35,00.35.17,625,370,255,937,504,433
35,00.35.18,187,110,77,259,139,120
35,00.35.19,410,233,177,696,358,338
35,00.35.20,740,382,358,1133,539,594
35,00.35.21,280,167,113,406,208,198
35,00.35.22,677,385,292,1077,547,530
35,00.35.23,1052,577,475,1725,866,859
35,00.35.24,533,273,260,823,411,412
35,00.35.25,325,195,130,502,268,234
35,00.35.26,850,478,372,1313,675,638
35,00.35.27,683,348,335,1090,512,578
35,00.35.28,626,328,298,970,486,484
35,00.35.29,534,301,233,804,413,391
35,00.35.30,1021,557,464,1649,824,825
35,00.35.31,419,231,188,778,383,395
35,00.35.32,286,162,124,433,216,217
35,00.35.33,296,163,133,421,214,207
35,00.35.34,53,26,27,64,32,32
35,00.35.35,104,61,43,133,75,58
35,00.35.36,1270,642,628,2268,1090,1178
35,00.35.37,539,314,225,952,488,464
35,00.35.38,388,206,182,625,319,306
36,00.36.01,1027,474,553,1752,763,989
36,00.36.02,574,272,302,1039,472,567
36,00.36.03,1243,539,704,1962,843,1119
36,00.36.04,958,464,494,1648,754,894
36,00.36.05,1072,482,590,1698,754,944
36,00.36.06,1008,479,529,1765,819,946
36,00.36.07,598,271,327,1025,427,598
36,00.36.08,441,214,227,819,399,420
36,00.36.09,1009,545,464,1703,819,884
36,00.36.10,633,316,317,997,466,531
36,00.36.11,702,599,103,1144,514,630
36,00.36.12,216,118,98,337,176,161
36,00.36.13,1083,536,547,1633,761,872
36,00.36.14,211,108,103,345,177,168
36,00.36.15,848,447,401,1316,617,699
36,00.36.16,388,212,176,660,330,330
36,00.36.17,219,106,113,526,270,256
36,00.36.18,1096,605,491,1656,836,820
36,00.36.19,731,396,335,1103,520,583
36,00.36.20,925,477,448,1389,668,721
36,00.36.21,435,221,214,642,305,337
36,00.36.22,451,234,217,658,315,343
36,00.36.23,264,139,125,644,296,348
36,00.36.24,74,39,35,182,91,91
37,00.37.01,1362,615,747,2169,949,1220
37,00.37.02,1482,682,800,2460,1126,1334
37,00.37.03,812,366,446,1159,521,638
37,00.37.04,1414,665,749,2327,1075,1252
37,00.37.05,673,331,342,1149,524,625
37,00.37.06,665,305,360,1033,481,552
37,00.37.07,410,196,214,673,318,355
37,00.37.08,1468,704,764,2192,1023,1169
37,00.37.09,795,412,383,1220,619,601
37,00.37.10,1222,572,650,2001,909,1092
37,00.37.11,213,92,121,323,145,178
37,00.37.12,939,499,440,1357,713,644
37,00.37.13,328,165,163,475,235,240
37,00.37.14,726,395,331,1049,528,521
37,00.37.15,459,260,199,683,353,330
37,00.37.16,896,477,419,1342,675,667
37,00.37.17,695,371,324,982,492,490
37,00.37.18,579,261,318,988,434,554
37,00.37.19,286,129,157,434,190,244
37,00.37.20,470,257,213,708,362,346
37,00.37.21,837,400,437,1485,712,773
37,00.37.22,1135,631,504,1611,822,789
37,00.37.23,561,301,260,804,414,390
37,00.37.24,637,285,352,1179,500,679
37,00.37.25,805,365,440,1317,612,705
37,00.37.26,212,88,124,374,156,218
37,00.37.27,808,359,449,1178,567,611
37,00.37.28,522,323,199,863,462,401
38,00.38.01,1141,559,582,1646,772,874
38,00.38.02,750,349,401,1178,512,666
38,00.38.03,1081,555,526,1418,729,689
38,00.38.04,641,348,293,866,450,416
38,00.38.05,671,379,292,1010,532,478
38,00.38.06,1063,582,481,1599,813,786
38,00.38.07,514,305,209,827,435,392
38,00.38.08,512,298,214,873,465,408
38,00.38.09,455,261,194,694,355,339
38,00.38.10,277,150,127,450,229,221
38,00.38.11,231,127,104,254,122,132
38,00.38.12,1011,518,493,1355,662,693
38,00.38.13,277,164,113,387,209,178
38,00.38.14,547,333,214,796,432,364
38,00.38.15,511,289,222,750,380,370
38,00.38.16,972,515,457,1315,673,642
39,00.39.01,1028,483,545,1469,684,785
39,00.39.02,207,101,106,270,137,133
39,00.39.03,318,184,134,424,222,202
39,00.39.04,645,300,345,1113,483,630
39,00.39.05,63,40,23,70,40,30
39,00.39.06,66,29,37,92,49,43
39,00.39.07,220,113,107,301,157,144
39,00.39.08,355,193,162,479,253,226
39,00.39.09,354,192,162,455,240,215
39,00.39.10,256,135,121,302,163,139
39,00.39.11,143,95,48,211,105,106
39,00.39.12,217,113,104,292,148,144
39,00.39.13,103,47,56,119,59,60
39,00.39.14,97,59,38,127,69,58
39,00.39.15,287,148,139,355,179,176
39,00.39.16,349,190,159,446,233,213
39,00.39.17,148,73,75,232,110,122
39,00.39.18,308,165,143,389,198,191
39,00.39.19,224,128,96,289,158,131
39,00.39.20,387,210,177,562,295,267
39,00.39.21,138,79,59,171,100,71
39,00.39.22,196,112,84,252,142,110
39,00.39.23,1051,526,525,1351,628,723
40,00.40.01,1354,648,706,3010,1356,1654
40,00.40.02,932,423,509,2123,932,1191
40,00.40.03,610,281,329,976,469,507
40,00.40.04,191,80,111,394,170,224
40,00.40.05,200,72,128,375,167,208
40,00.40.06,125,47,78,268,129,139
40,00.40.07,321,155,166,534,251,283
40,00.40.08,290,138,152,463,218,245
40,00.40.09,198,45,153,328,164,164
40,00.40.10,341,151,190,694,298,396
40,00.40.11,283,105,178,575,229,346
40,00.40.12,265,119,146,410,183,227
40,00.40.13,221,62,159,508,189,319
40,00.40.14,429,231,198,673,306,367
40,00.40.15,585,268,317,813,382,431
40,00.40.16,228,108,120,675,327,348
40,00.40.17,222,102,120,268,132,136
40,00.40.18,191,91,100,248,121,127
40,00.40.19,178,103,75,280,144,136
40,00.40.20,80,48,32,96,54,42
40,00.40.21,862,478,384,1823,816,1007
40,00.40.22,488,212,276,1278,564,714
40,00.40.23,242,131,111,440,205,235
40,00.40.24,200,116,84,320,153,167
40,00.40.25,201,82,119,330,143,187
40,00.40.26,272,132,140,403,198,205
40,00.40.27,271,99,172,383,162,221
40,00.40.28,415,174,241,725,316,409
40,00.40.29,340,144,196,529,245,284
40,00.40.30,61,19,42,96,42,54
40,00.40.31,815,386,429,1176,493,683
40,00.40.32,550,228,322,928,390,538
40,00.40.33,341,167,174,484,224,260
40,00.40.34,432,195,237,727,332,395
40,00.40.35,98,41,57,125,53,72
40,00.40.36,378,203,175,624,289,335
40,00.40.37,36,19,17,47,21,26
40,00.40.38,286,163,123,393,203,190
40,00.40.39,186,81,105,351,168,183
40,00.40.40,170,77,93,442,209,233
40,00.40.41,164,71,93,334,159,175
40,00.40.42,469,253,216,759,386,373
40,00.40.43,77,35,42,155,75,80
40,00.40.44,61,22,39,88,37,51
40,00.40.45,868,414,454,1572,686,886
40,00.40.46,251,126,125,300,145,155
40,00.40.47,259,143,116,410,218,192
40,00.40.48,135,67,68,149,74,75
40,00.40.49,83,46,37,110,59,51
40,00.40.50,255,122,133,270,133,137
40,00.40.51,341,185,156,577,262,315
40,00.40.52,390,197,193,617,296,321
40,00.40.53,92,40,52,118,52,66
40,00.40.54,48,22,26,90,43,47
40,00.40.55,342,159,183,681,287,394
40,00.40.56,186,101,85,273,141,132
40,00.40.57,223,85,138,382,185,197
40,00.40.58,380,136,244,915,364,551
40,00.40.59,386,201,185,556,262,294
40,00.40.60,446,195,251,672,280,392
40,00.40.61,279,135,144,387,179,208
40,00.40.62,1152,525,627,2746,1180,1566
41,00.41.01,756,328,428,1484,685,799
41,00.41.02,847,381,466,1647,755,892
41,00.41.03,853,340,513,1324,635,689
41,00.41.04,759,378,381,1355,665,690
41,00.41.05,760,384,376,1273,622,651
41,00.41.06,56,27,29,74,41,33
41,00.41.07,469,219,250,836,387,449
41,00.41.08,546,256,290,923,453,470
41,00.41.09,250,111,139,420,210,210
41,00.41.10,221,110,111,373,172,201
41,00.41.11,282,133,149,459,213,246
41,00.41.12,377,207,170,691,377,314
41,00.41.13,103,59,44,139,75,64
41,00.41.14,219,100,119,314,140,174
41,00.41.15,89,65,24,56,26,30
41,00.41.16,152,67,85,214,113,101
41,00.41.17,72,32,40,109,58,51
41,00.41.18,601,277,324,1055,490,565
41,00.41.19,293,142,151,446,210,236
41,00.41.20,194,100,94,223,108,115
41,00.41.21,838,329,509,1387,580,807
41,00.41.22,256,110,146,349,160,189
41,00.41.23,145,63,82,218,100,118
41,00.41.24,158,78,80,210,103,107
41,00.41.25,772,344,428,1310,599,711
41,00.41.26,377,166,211,629,277,352
41,00.41.27,278,124,154,532,257,275
41,00.41.28,205,98,107,327,159,168
41,00.41.29,75,38,37,133,68,65
41,00.41.30,27,14,13,41,27,14
41,00.41.31,164,62,102,229,119,110
41,00.41.32,482,302,180,1152,599,553
41,00.41.33,51,30,21,61,33,28
41,00.41.34,375,155,220,660,285,375
41,00.41.35,46,21,25,71,35,36
43,00.43.01,868,423,445,1395,634,761
43,00.43.02,645,300,345,1063,480,583
43,00.43.03,59,36,23,93,52,41
43,00.43.04,235,145,90,383,198,185
43,00.43.05,142,78,64,209,112,97
43,00.43.06,91,55,36,111,63,48
43,00.43.07,37,29,8,35,23,12
43,00.43.08,136,83,53,180,105,75
43,00.43.09,173,95,78,254,136,118
43,00.43.10,148,69,79,198,91,107
43,00.43.11,232,123,109,332,160,172
43,00.43.12,83,49,34,112,51,61
43,00.43.13,77,37,40,99,46,53
43,00.43.14,75,35,40,89,44,45
43,00.43.15,358,176,182,532,240,292
43,00.43.16,359,208,151,478,229,249
43,00.43.17,232,120,112,337,165,172
43,00.43.18,91,53,38,118,69,49
43,00.43.19,93,41,52,124,64,60
43,00.43.20,67,46,21,107,64,43
43,00.43.21,178,107,71,311,154,157
43,00.43.22,151,79,72,282,144,138
43,00.43.23,86,44,42,125,60,65
44,00.44.01,209,107,102,312,141,171
44,00.44.02,304,182,122,440,226,214
44,00.44.03,358,181,177,510,247,263
44,00.44.04,377,201,176,491,236,255
44,00.44.05,724,329,395,1060,488,572
44,00.44.06,842,379,463,1236,541,695
44,00.44.07,147,81,66,184,97,87
44,00.44.08,98,54,44,144,81,63
44,00.44.09,114,59,55,146,73,73
44,00.44.10,35,17,18,42,15,27
44,00.44.11,179,100,79,242,127,115
44,00.44.12,189,104,85,282,147,135
44,00.44.13,234,117,117,330,165,165
44,00.44.14,69,36,33,91,43,48
44,00.44.15,347,174,173,549,261,288
44,00.44.16,74,38,36,95,47,48
44,00.44.17,69,44,25,113,65,48
44,00.44.18,38,22,16,49,27,22
44,00.44.19,493,263,230,712,356,356
44,00.44.20,221,123,98,249,122,127
44,00.44.21,307,146,161,445,213,232
44,00.44.22,118,74,44,172,100,72
44,00.44.23,134,61,73,182,82,100
44,00.44.24,245,119,126,327,158,169
44,00.44.25,128,70,58,165,86,79
44,00.44.26,160,93,67,200,107,93
44,00.44.27,316,183,133,540,274,266
44,00.44.28,397,206,191,557,286,271
44,00.44.29,202,101,101,261,134,127
44,00.44.30,249,128,121,355,183,172
44,00.44.31,199,124,75,276,144,132
44,00.44.32,273,135,138,445,206,239
44,00.44.33,136,78,58,202,108,94
44,00.44.34,97,50,47,140,65,75
44,00.44.35,70,36,34,88,42,46
44,00.44.36,52,27,25,74,37,37
45,00.45.01,454,191,263,678,295,383
45,00.45.02,172,97,75,274,139,135
45,00.45.03,127,65,62,200,99,101
45,00.45.04,154,73,81,208,104,104
45,00.45.05,181,93,88,294,146,148
45,00.45.06,287,150,137,422,213,209
45,00.45.07,69,37,32,99,56,43
45,00.45.08,176,93,83,297,150,147
45,00.45.09,44,27,17,58,33,25
45,00.45.10,84,40,44,126,60,66
45,00.45.11,209,125,84,280,152,128
45,00.45.12,145,73,72,192,97,95
45,00.45.13,143,60,83,219,115,104
45,00.45.14,118,64,54,183,92,91
45,00.45.15,75,43,32,92,50,42
45,00.45.16,168,105,63,281,142,139
45,00.45.17,221,131,90,393,209,184
45,00.45.18,394,194,200,730,346,384
45,00.45.19,61,37,24,71,38,33
45,00.45.20,292,150,142,402,194,208
45,00.45.21,38,23,15,36,18,18
45,00.45.22,99,55,44,143,68,75
45,00.45.23,164,86,78,246,125,121
45,00.45.24,150,79,71,232,117,115
45,00.45.25,606,290,316,913,446,467
45,00.45.26,72,41,31,139,73,66
45,00.45.27,87,51,36,130,71,59
45,00.45.28,140,73,67,209,111,98
45,00.45.29,416,218,198,539,275,264
45,00.45.30,178,104,74,236,133,103
45,00.45.31,402,209,193,609,310,299
45,00.45.32,52,34,18,91,57,34
45,00.45.33,63,36,27,91,50,41
45,00.45.34,208,118,90,280,153,127
