district_id,division_id,participated,participated_men,participated_women,total_registered_voters,total_registered_voters_men,total_registered_voters_women
45,00.45.35,104,54,50,132,68,64
45,00.45.36,23,13,10,25,14,11
45,00.45.37,392,179,213,656,289,367
45,00.45.38,65,40,25,84,51,33
45,00.45.39,42,20,22,55,28,27
45,00.45.40,36,20,16,39,21,18
45,00.45.41,40,19,21,46,18,28
46,00.46.01,681,314,367,1333,610,723
46,00.46.02,102,53,49,185,104,81
46,00.46.03,159,80,79,302,157,145
46,00.46.04,97,45,52,140,79,61
46,00.46.05,153,72,81,236,122,114
46,00.46.06,80,41,39,158,92,66
46,00.46.07,251,126,125,378,200,178
46,00.46.08,101,60,41,130,79,51
46,00.46.09,176,100,76,319,181,138
46,00.46.10,71,38,33,108,60,48
46,00.46.11,117,66,51,220,122,98
46,00.46.12,207,116,91,400,207,193
46,00.46.13,186,97,89,288,147,141
46,00.46.14,130,67,63,262,140,122
46,00.46.15,102,57,45,148,77,71
46,00.46.16,0,0,0,46,27,19
46,00.46.17,146,72,74,255,125,130
46,00.46.18,109,62,47,163,92,71
46,00.46.19,74,41,33,117,66,51
46,00.46.20,107,60,47,188,94,94
46,00.46.21,70,34,36,121,65,56
46,00.46.22,92,44,48,148,85,63
46,00.46.23,91,49,42,150,82,68
47,00.47.01,590,287,303,1003,473,530
47,00.47.02,630,323,307,1044,496,548
47,00.47.03,178,93,85,348,175,173
47,00.47.04,104,63,41,170,83,87
47,00.47.05,88,57,31,155,81,74
47,00.47.06,58,34,24,113,55,58
47,00.47.07,53,30,23,100,48,52
47,00.47.08,67,31,36,115,53,62
47,00.47.09,31,20,11,48,26,22
47,00.47.10,23,16,7,28,15,13
47,00.47.11,144,80,64,193,95,98
47,00.47.12,58,35,23,57,28,29
47,00.47.13,64,43,21,112,65,47
47,00.47.14,64,32,32,78,40,38
47,00.47.15,270,136,134,555,267,288
47,00.47.16,49,29,20,75,42,33
47,00.47.17,67,34,33,108,46,62
47,00.47.18,36,17,19,65,29,36
47,00.47.19,51,35,16,63,39,24
47,00.47.20,300,154,146,623,299,324
47,00.47.21,79,41,38,103,58,45
47,00.47.22,161,93,68,240,132,108
47,00.47.23,79,45,34,144,80,64
47,00.47.24,78,49,29,143,74,69
47,00.47.25,63,41,22,104,57,47
47,00.47.26,156,98,58,254,138,116
47,00.47.27,45,20,25,59,29,30
47,00.47.28,135,79,56,227,120,107
47,00.47.29,89,51,38,140,76,64
47,00.47.30,110,59,51,153,80,73
47,00.47.31,35,18,17,51,26,25
47,00.47.32,120,77,43,188,108,80
47,00.47.33,85,45,40,137,69,68
47,00.47.34,142,78,64,203,102,101
47,00.47.35,69,34,35,77,36,41
47,00.47.36,217,141,76,379,191,188
47,00.47.37,240,143,97,409,218,191
47,00.47.38,258,135,123,458,222,236
47,00.47.39,91,51,40,127,66,61
47,00.47.40,192,102,90,306,139,167
48,00.48.01,820,372,448,1169,509,660
48,00.48.02,545,275,270,771,380,391
48,00.48.03,467,251,216,565,282,283
48,00.48.04,507,241,266,724,369,355
48,00.48.05,228,129,99,300,165,135
48,00.48.06,325,174,151,431,229,202
48,00.48.07,199,102,97,275,142,133
48,00.48.08,822,459,363,1059,539,520
48,00.48.09,442,233,209,667,343,324
48,00.48.10,527,253,274,706,364,342
48,00.48.11,748,445,303,1027,537,490
48,00.48.12,278,134,144,328,174,154
48,00.48.13,481,258,223,692,358,334
48,00.48.14,396,226,170,595,291,304
48,00.48.15,235,133,102,339,173,166
48,00.48.16,93,40,53,125,57,68
48,00.48.17,341,183,158,506,268,238
48,00.48.18,102,56,46,141,72,69
48,00.48.19,200,109,91,307,155,152
48,00.48.20,260,147,113,346,180,166
48,00.48.21,223,123,100,301,156,145
48,00.48.22,97,50,47,121,62,59
48,00.48.23,341,206,135,487,256,231
48,00.48.24,198,109,89,302,162,140
48,00.48.25,192,105,87,274,142,132
48,00.48.26,317,177,140,474,248,226
48,00.48.27,458,257,201,669,364,305
48,00.48.28,442,261,181,619,327,292
48,00.48.29,540,310,230,799,404,395
48,00.48.30,602,330,272,968,487,481
48,00.48.31,487,268,219,645,349,296
48,00.48.32,290,150,140,421,204,217
48,00.48.33,528,294,234,705,348,357
48,00.48.34,142,79,63,183,96,87
48,00.48.35,220,128,92,339,170,169
48,00.48.36,144,71,73,179,86,93
48,00.48.37,268,154,114,338,173,165
49,00.49.01,1400,656,744,2308,1055,1253
49,00.49.02,854,466,388,1264,617,647
49,00.49.03,747,354,393,1063,490,573
49,00.49.04,649,349,300,972,478,494
49,00.49.05,724,391,333,1001,521,480
49,00.49.06,965,526,439,1350,680,670
49,00.49.07,374,223,151,588,298,290
49,00.49.08,324,161,163,413,206,207
49,00.49.09,659,361,298,1066,539,527
49,00.49.10,310,175,135,506,262,244
49,00.49.11,831,448,383,1324,673,651
49,00.49.12,741,416,325,1307,654,653
49,00.49.13,454,281,173,666,335,331
49,00.49.14,504,268,236,699,353,346
49,00.49.15,755,414,341,1227,647,580
49,00.49.16,796,458,338,1318,686,632
49,00.49.17,413,216,197,569,293,276
49,00.49.18,699,395,304,1147,597,550
49,00.49.19,155,79,76,270,132,138
49,00.49.20,924,505,419,1427,696,731
49,00.49.21,792,394,398,1127,550,577
49,00.49.22,998,537,461,1545,783,762
49,00.49.23,625,356,269,1080,539,541
49,00.49.24,1108,541,567,1766,885,881
49,00.49.25,748,386,362,1155,551,604
49,00.49.26,828,467,361,1406,706,700
49,00.49.27,869,483,386,1297,639,658
49,00.49.28,607,330,277,796,414,382
49,00.49.29,480,248,232,686,327,359
49,00.49.30,437,231,206,689,338,351
50,00.50.01,1072,483,589,1524,678,846
50,00.50.02,76,41,35,97,48,49
50,00.50.03,950,488,462,1408,655,753
50,00.50.04,760,359,401,1024,469,555
50,00.50.05,715,330,385,1113,481,632
50,00.50.06,711,330,381,1074,485,589
50,00.50.07,335,188,147,463,246,217
50,00.50.08,547,311,236,846,444,402
50,00.50.09,130,65,65,154,79,75
50,00.50.10,1344,737,607,1840,955,885
50,00.50.11,286,168,118,403,222,181
50,00.50.12,552,289,263,804,383,421
50,00.50.13,213,106,107,318,164,154
50,00.50.14,322,153,169,392,184,208
50,00.50.15,826,456,370,1188,611,577
50,00.50.16,482,256,226,668,335,333
50,00.50.17,409,216,193,583,291,292
50,00.50.18,588,328,260,880,457,423
50,00.50.19,761,415,346,1143,591,552
50,00.50.20,376,197,179,550,271,279
50,00.50.21,451,243,208,619,320,299
50,00.50.22,681,387,294,1020,536,484
50,00.50.23,517,278,239,777,389,388
50,00.50.24,573,298,275,867,420,447
50,00.50.25,376,179,197,552,271,281
50,00.50.26,1221,638,583,1910,908,1002
50,00.50.27,71,37,34,81,41,40
50,00.50.28,497,278,219,661,333,328
50,00.50.29,660,335,325,812,385,427
50,00.50.30,281,146,135,411,207,204
50,00.50.31,464,252,212,649,328,321
50,00.50.32,681,359,322,1004,482,522
50,00.50.33,306,142,164,421,202,219
50,00.50.34,779,410,369,1199,596,603
50,00.50.35,199,104,95,282,132,150
50,00.50.36,1230,652,578,1775,906,869
50,00.50.37,154,80,74,218,109,109
50,00.50.38,856,446,410,1161,565,596
50,00.50.39,724,369,355,1052,488,564
50,00.50.40,142,63,79,194,93,101
50,00.50.41,270,136,134,380,187,193
50,00.50.42,680,385,295,985,512,473
50,00.50.43,541,261,280,855,400,455
50,00.50.44,541,285,256,763,380,383
50,00.50.45,301,181,120,417,216,201
50,00.50.46,288,156,132,412,218,194
50,00.50.47,402,240,162,592,315,277
50,00.50.48,442,260,182,678,377,301
50,00.50.49,281,156,125,405,206,199
50,00.50.50,141,83,58,203,106,97
50,00.50.51,736,409,327,1134,559,575
50,00.50.52,297,147,150,417,208,209
50,00.50.53,541,288,253,822,395,427
51,00.51.01,1393,703,690,2440,1113,1327
51,00.51.02,625,305,320,1101,527,574
51,00.51.03,773,416,357,1271,599,672
51,00.51.04,1241,582,659,2172,941,1231
51,00.51.05,1144,493,651,2033,872,1161
51,00.51.06,1523,766,757,2614,1263,1351
51,00.51.07,726,364,362,1242,560,682
51,00.51.08,739,371,368,1069,497,572
51,00.51.09,741,345,396,1377,609,768
51,00.51.10,1175,537,638,2324,1018,1306
51,00.51.11,640,298,342,1092,484,608
51,00.51.12,802,484,318,1276,718,558
51,00.51.13,1179,633,546,1769,900,869
51,00.51.14,643,324,319,956,460,496
51,00.51.15,537,289,248,876,456,420
51,00.51.16,524,278,246,817,414,403
51,00.51.17,704,408,296,1322,666,656
51,00.51.18,815,439,376,1357,689,668
51,00.51.19,593,327,266,904,472,432
51,00.51.20,740,406,334,1177,602,575
51,00.51.21,576,314,262,912,463,449
51,00.51.22,815,439,376,1312,643,669
51,00.51.23,516,282,234,838,426,412
51,00.51.24,708,418,290,1176,638,538
51,00.51.25,692,322,370,1187,549,638
51,00.51.26,1171,654,517,1923,1015,908
51,00.51.27,353,201,152,539,280,259
51,00.51.28,581,323,258,890,460,430
51,00.51.29,588,368,220,875,482,393
51,00.51.30,586,366,220,917,494,423
51,00.51.31,354,211,143,572,297,275
51,00.51.32,871,483,388,1404,724,680
51,00.51.33,641,364,277,1002,547,455
51,00.51.34,760,431,329,1310,684,626
51,00.51.35,497,301,196,885,479,406
51,00.51.36,651,337,314,1005,500,505
51,00.51.37,626,358,268,1134,551,583
51,00.51.38,399,226,173,665,339,326
51,00.51.39,482,289,193,765,381,384
51,00.51.40,632,356,276,963,485,478
51,00.51.41,623,377,246,942,507,435
51,00.51.42,450,227,223,692,345,347
51,00.51.43,458,241,217,743,364,379
51,00.51.44,696,395,301,1066,531,535
52,00.52.01,641,296,345,1063,457,606
52,00.52.02,590,320,270,946,448,498
52,00.52.03,1066,525,541,1772,807,965
52,00.52.04,564,289,275,921,440,481
52,00.52.05,523,280,243,933,454,479
52,00.52.06,431,245,186,718,367,351
52,00.52.07,919,489,430,1572,786,786
52,00.52.08,272,148,124,488,240,248
52,00.52.09,869,474,395,1466,741,725
52,00.52.10,785,438,347,1277,628,649
52,00.52.11,281,140,141,441,208,233
52,00.52.12,767,422,345,1242,606,636
52,00.52.13,830,406,424,1308,603,705
52,00.52.14,826,443,383,1321,676,645
52,00.52.15,585,320,265,894,433,461
52,00.52.16,548,303,245,868,434,434
52,00.52.17,254,146,108,411,197,214
52,00.52.18,210,116,94,345,183,162
52,00.52.19,171,103,68,256,150,106
52,00.52.20,340,182,158,589,294,295
52,00.52.21,140,71,69,203,96,107
52,00.52.22,207,119,88,310,159,151
52,00.52.23,425,215,210,601,291,310
52,00.52.24,467,258,209,759,359,400
53,00.53.01,1350,694,656,2289,1125,1164
53,00.53.02,1413,717,696,2414,1134,1280
53,00.53.03,667,353,314,958,483,475
53,00.53.04,849,455,394,1213,600,613
53,00.53.05,417,233,184,557,279,278
53,00.53.06,501,281,220,751,374,377
53,00.53.07,227,125,102,306,156,150
53,00.53.08,468,240,228,648,307,341
53,00.53.09,345,198,147,547,272,275
53,00.53.10,354,195,159,592,306,286
53,00.53.11,197,119,78,309,168,141
53,00.53.12,879,468,411,1398,690,708
53,00.53.13,335,211,124,622,326,296
53,00.53.14,922,519,403,1639,830,809
53,00.53.15,563,324,239,1017,490,527
53,00.53.16,234,125,109,359,176,183
53,00.53.17,448,261,187,689,348,341
53,00.53.18,458,269,189,731,400,331
53,00.53.19,369,214,155,602,303,299
53,00.53.20,979,551,428,1458,729,729
53,00.53.21,868,514,354,1416,724,692
53,00.53.22,987,549,438,1706,844,862
53,00.53.23,391,205,186,701,344,357
53,00.53.24,283,166,117,434,223,211
54,00.54.01,1309,574,735,2284,977,1307
54,00.54.02,1162,563,599,2082,935,1147
54,00.54.03,1235,567,668,2149,929,1220
54,00.54.04,1167,598,569,2282,1069,1213
54,00.54.05,1387,748,639,2402,1143,1259
54,00.54.06,591,291,300,1088,466,622
54,00.54.07,805,530,275,1341,642,699
54,00.54.08,672,350,322,1255,572,683
54,00.54.09,602,302,300,1070,497,573
54,00.54.10,668,334,334,1265,603,662
54,00.54.11,571,297,274,1250,597,653
54,00.54.12,1306,666,640,2518,1191,1327
54,00.54.13,749,371,378,1341,611,730
54,00.54.14,610,282,328,1278,560,718
54,00.54.15,853,418,435,1552,723,829
54,00.54.16,1222,677,545,1907,957,950
54,00.54.17,257,148,109,385,204,181
54,00.54.18,818,673,145,1351,660,691
54,00.54.19,133,77,56,180,94,86
54,00.54.20,934,453,481,1443,695,748
54,00.54.21,274,142,132,434,200,234
54,00.54.22,629,359,270,1047,525,522
54,00.54.23,1042,583,459,1757,851,906
54,00.54.24,411,231,180,605,299,306
54,00.54.25,1214,621,593,2132,1009,1123
54,00.54.26,891,469,422,1457,710,747
54,00.54.27,631,342,289,941,480,461
54,00.54.28,736,428,308,1161,582,579
54,00.54.29,805,446,359,1275,648,627
54,00.54.30,393,227,166,683,353,330
54,00.54.31,217,113,104,323,147,176
54,00.54.32,102,59,43,147,71,76
54,00.54.33,262,143,119,427,234,193
54,00.54.34,512,262,250,756,366,390
55,00.55.01,818,396,422,1273,585,688
55,00.55.02,1298,615,683,2359,1080,1279
55,00.55.03,786,361,425,1287,571,716
55,00.55.04,744,378,366,1250,598,652
55,00.55.05,552,300,252,860,425,435
55,00.55.06,436,227,209,596,303,293
55,00.55.07,592,305,287,870,424,446
55,00.55.08,442,209,233,710,348,362
55,00.55.09,178,83,95,309,164,145
55,00.55.10,1037,558,479,1631,783,848
55,00.55.11,214,113,101,312,168,144
55,00.55.12,942,479,463,1404,675,729
55,00.55.13,273,140,133,456,232,224
55,00.55.14,718,362,356,1197,603,594
55,00.55.15,162,77,85,220,108,112
55,00.55.16,454,235,219,635,308,327
55,00.55.17,502,253,249,783,371,412
55,00.55.18,505,264,241,796,385,411
55,00.55.19,194,104,90,288,150,138
55,00.55.20,681,346,335,1091,562,529
55,00.55.21,311,175,136,427,231,196
55,00.55.22,245,151,94,361,207,154
55,00.55.23,50,26,24,59,31,28
55,00.55.24,82,37,45,93,44,49
55,00.55.25,755,351,404,1224,513,711
55,00.55.26,789,412,377,1257,608,649
55,00.55.27,155,142,13,0,,
56,00.56.01,1024,459,565,1850,822,1028
56,00.56.02,833,365,468,1541,679,862
56,00.56.03,926,442,484,1770,799,971
56,00.56.04,380,190,190,705,334,371
56,00.56.05,860,401,459,1557,750,807
56,00.56.06,941,433,508,1878,863,1015
56,00.56.07,684,325,359,1640,748,892
56,00.56.08,364,184,180,780,358,422
56,00.56.09,87,44,43,204,101,103
56,00.56.10,175,78,97,382,183,199
56,00.56.11,274,144,130,461,237,224
56,00.56.12,677,363,314,1133,580,553
56,00.56.13,529,286,243,859,450,409
56,00.56.14,260,151,109,387,220,167
56,00.56.15,297,183,114,455,239,216
56,00.56.16,740,457,283,1231,673,558
56,00.56.17,312,179,133,521,283,238
56,00.56.18,691,402,289,1036,573,463
56,00.56.19,727,409,318,1261,683,578
56,00.56.20,835,440,395,1407,710,697
56,00.56.21,215,126,89,360,194,166
56,00.56.22,376,195,181,619,334,285
56,00.56.23,225,112,113,342,172,170
56,00.56.24,547,296,251,976,498,478
56,00.56.25,351,182,169,590,300,290
56,00.56.26,384,236,148,544,293,251
56,00.56.27,726,403,323,1179,599,580
56,00.56.28,253,161,92,401,229,172
56,00.56.29,516,290,226,964,508,456
56,00.56.30,592,328,264,1003,530,473
56,00.56.31,924,539,385,1438,794,644
56,00.56.32,370,217,153,573,298,275
56,00.56.33,708,402,306,1189,616,573
56,00.56.34,282,164,118,467,257,210
56,00.56.35,379,206,173,609,317,292
56,00.56.36,463,253,210,682,350,332
56,00.56.37,325,194,131,483,257,226
56,00.56.38,632,342,290,1045,506,539
56,00.56.39,714,429,285,1187,644,543
56,00.56.40,282,181,101,475,266,209
56,00.56.41,601,324,277,930,498,432
56,00.56.42,313,195,118,496,278,218
56,00.56.43,229,136,93,338,182,156
56,00.56.44,609,324,285,854,440,414
56,00.56.45,439,259,180,716,380,336
56,00.56.46,187,99,88,243,128,115
56,00.56.47,301,172,129,516,270,246
56,00.56.48,235,127,108,359,194,165
56,00.56.49,105,59,46,165,91,74
57,00.57.01,544,289,255,1083,537,546
57,00.57.02,575,308,267,1000,499,501
57,00.57.03,833,426,407,1534,711,823
57,00.57.04,902,435,467,1488,699,789
57,00.57.05,1032,550,482,1861,884,977
57,00.57.06,946,454,492,1823,841,982
57,00.57.07,515,252,263,1031,465,566
57,00.57.08,446,265,181,638,334,304
57,00.57.09,212,104,108,313,154,159
57,00.57.10,339,199,140,495,244,251
57,00.57.11,339,179,160,494,256,238
57,00.57.12,474,239,235,673,337,336
57,00.57.13,183,85,98,262,119,143
57,00.57.14,165,90,75,224,114,110
57,00.57.15,289,160,129,397,198,199
57,00.57.16,175,83,92,242,116,126
57,00.57.17,701,381,320,996,497,499
57,00.57.18,379,179,200,494,240,254
57,00.57.19,90,48,42,112,60,52
57,00.57.20,417,224,193,587,292,295
57,00.57.21,545,313,232,811,394,417
57,00.57.22,283,140,143,415,189,226
57,00.57.23,299,156,143,427,208,219
57,00.57.24,123,79,44,191,103,88
57,00.57.25,197,102,95,307,158,149
57,00.57.26,159,85,74,196,95,101
57,00.57.27,260,131,129,366,177,189
57,00.57.28,44,33,11,45,28,17
57,00.57.29,357,195,162,579,297,282
57,00.57.30,86,46,40,122,60,62
57,00.57.31,413,212,201,814,390,424
58,00.58.01,1131,495,636,2017,878,1139
58,00.58.02,737,347,390,1389,608,781
58,00.58.03,1227,542,685,2316,1000,1316
58,00.58.04,1117,489,628,2005,905,1100
58,00.58.05,1087,462,625,2001,842,1159
58,00.58.06,1114,532,582,1950,877,1073
58,00.58.07,614,344,270,1302,704,598
58,00.58.08,717,392,325,1120,555,565
58,00.58.09,305,148,157,519,249,270
58,00.58.10,305,172,133,557,282,275
58,00.58.11,636,316,320,1027,495,532
58,00.58.12,258,150,108,421,202,219
58,00.58.13,236,135,101,336,166,170
58,00.58.14,447,257,190,720,350,370
58,00.58.15,703,385,318,1228,632,596
58,00.58.16,746,394,352,1299,645,654
58,00.58.17,412,226,186,633,318,315
58,00.58.18,458,235,223,823,385,438
58,00.58.19,89,57,32,171,99,72
58,00.58.20,250,156,94,416,207,209
58,00.58.21,144,105,39,189,95,94
58,00.58.22,158,96,62,223,125,98
58,00.58.23,938,503,435,1617,805,812
58,00.58.24,627,358,269,1262,624,638
58,00.58.25,515,291,224,919,476,443
58,00.58.26,666,362,304,1020,477,543
58,00.58.27,314,159,155,531,251,280
58,00.58.28,172,92,80,224,108,116
58,00.58.29,78,36,42,114,55,59
58,00.58.30,200,114,86,323,165,158
58,00.58.31,367,215,152,569,277,292
58,00.58.32,225,111,114,359,176,183
58,00.58.33,145,85,60,222,114,108
58,00.58.34,463,259,204,773,383,390
58,00.58.35,519,291,228,854,412,442
58,00.58.36,664,430,234,1251,598,653
58,00.58.37,546,297,249,877,432,445
58,00.58.38,627,365,262,1051,507,544
58,00.58.39,221,121,100,343,175,168
58,00.58.40,190,101,89,284,133,151
58,00.58.41,69,47,22,105,64,41
58,00.58.42,491,278,213,730,357,373
58,00.58.43,378,181,197,569,253,316
58,00.58.44,714,423,291,1259,639,620
58,00.58.45,369,173,196,877,387,490
58,00.58.46,590,321,269,1068,516,552
58,00.58.47,516,320,196,889,474,415
58,00.58.48,744,393,351,1214,579,635
58,00.58.49,523,292,231,905,432,473
58,00.58.50,480,252,228,748,375,373
58,00.58.51,439,231,208,711,361,350
58,00.58.52,476,274,202,754,403,351
58,00.58.53,625,308,317,1098,489,609
58,00.58.54,321,166,155,457,231,226
58,00.58.55,544,312,232,953,483,470
58,00.58.56,414,254,160,742,389,353
58,00.58.57,484,221,263,872,380,492
58,00.58.58,202,191,11,0,,
59,00.59.01,518,245,273,910,400,510
59,00.59.02,1302,591,711,2576,1127,1449
59,00.59.03,602,297,305,1076,501,575
59,00.59.04,1176,525,651,2385,1060,1325
59,00.59.05,1196,556,640,2416,1096,1320
59,00.59.06,1197,544,653,2122,984,1138
59,00.59.07,1209,569,640,2117,958,1159
59,00.59.08,1535,682,853,2944,1271,1673
59,00.59.09,857,374,483,1411,594,817
59,00.59.10,763,338,425,1214,539,675
59,00.59.11,817,375,442,1408,598,810
59,00.59.12,805,369,436,1386,619,767
59,00.59.13,1527,698,829,2732,1255,1477
59,00.59.14,1219,557,662,2242,1013,1229
59,00.59.15,835,357,478,1382,609,773
59,00.59.16,1460,645,815,2469,1091,1378
59,00.59.17,1603,690,913,2991,1317,1674
59,00.59.18,1119,511,608,2095,938,1157
59,00.59.19,528,216,312,1073,455,618
59,00.59.20,907,434,473,1620,748,872
59,00.59.21,1392,694,698,2499,1147,1352
59,00.59.22,1518,759,759,2800,1280,1520
59,00.59.23,1667,703,964,2811,1179,1632
59,00.59.24,1640,785,855,2954,1330,1624
59,00.59.25,1427,676,751,2591,1140,1451
59,00.59.26,1253,550,703,2195,921,1274
59,00.59.27,1522,691,831,2960,1270,1690
59,00.59.28,956,393,563,1725,721,1004
59,00.59.29,1437,628,809,2747,1161,1586
59,00.59.30,835,355,480,1448,582,866
59,00.59.31,1339,564,775,2626,1085,1541
59,00.59.32,1439,631,808,2817,1234,1583
59,00.59.33,1441,673,768,2887,1245,1642
59,00.59.34,678,279,399,1319,551,768
59,00.59.35,1108,518,590,2217,979,1238
59,00.59.36,1450,647,803,2850,1266,1584
59,00.59.37,1317,591,726,2573,1140,1433
59,00.59.38,1258,605,653,2499,1256,1243
59,00.59.39,585,267,318,977,456,521
59,00.59.40,1106,537,569,2158,983,1175
59,00.59.41,1485,669,816,2788,1237,1551
59,00.59.42,1558,716,842,2714,1237,1477
59,00.59.43,1222,555,667,2629,1143,1486
59,00.59.44,1419,682,737,2704,1187,1517
59,00.59.45,1152,504,648,2303,1000,1303
59,00.59.46,832,427,405,1630,703,927
59,00.59.47,1269,589,680,2560,1145,1415
59,00.59.48,1015,476,539,2162,957,1205
59,00.59.49,1098,504,594,2350,1044,1306
59,00.59.50,536,248,288,1067,457,610
59,00.59.51,626,278,348,1236,534,702
59,00.59.52,1294,619,675,2545,1130,1415
59,00.59.53,1260,553,707,2508,1079,1429
59,00.59.54,1258,622,636,2419,1079,1340
59,00.59.55,1055,485,570,2057,902,1155
59,00.59.56,1211,569,642,2371,1040,1331
59,00.59.57,1478,653,825,2789,1208,1581
59,00.59.58,1242,539,703,2338,1022,1316
59,00.59.59,1379,610,769,2698,1178,1520
59,00.59.60,1358,586,772,2640,1163,1477
59,00.59.61,980,419,561,1981,859,1122
59,00.59.62,1327,620,707,2544,1119,1425
59,00.59.63,1419,647,772,2460,1068,1392
59,00.59.64,1177,549,628,2214,990,1224
59,00.59.65,1291,610,681,2344,1036,1308
59,00.59.66,844,380,464,1457,635,822
59,00.59.67,812,403,409,1469,686,783
59,00.59.68,762,309,453,1423,574,849
59,00.59.69,556,259,297,1094,481,613
59,00.59.70,762,318,444,1424,606,818
59,00.59.71,811,381,430,1366,649,717
59,00.59.72,211,191,20,0,,
60,00.60.01,833,376,457,1293,586,707
60,00.60.02,1406,618,788,2282,1064,1218
60,00.60.03,1217,529,688,2033,886,1147
60,00.60.04,635,302,333,1007,440,567
60,00.60.05,1373,575,798,2363,1012,1351
60,00.60.06,1333,637,696,1942,879,1063
60,00.60.07,1202,538,664,2121,936,1185
60,00.60.08,1389,808,581,2465,1257,1208
60,00.60.09,1176,665,511,1831,928,903
60,00.60.10,523,263,260,723,334,389
60,00.60.11,232,111,121,341,154,187
60,00.60.12,1195,669,526,1982,1030,952
60,00.60.13,566,328,238,961,492,469
60,00.60.14,585,309,276,879,443,436
60,00.60.15,814,426,388,1246,621,625
60,00.60.16,562,289,273,800,399,401
60,00.60.17,850,416,434,1386,654,732
60,00.60.18,1064,598,466,1796,877,919
60,00.60.19,655,297,358,973,467,506
60,00.60.20,658,359,299,945,451,494
60,00.60.21,631,324,307,1045,501,544
60,00.60.22,430,227,203,696,338,358
60,00.60.23,701,394,307,1149,582,567
60,00.60.24,1292,646,646,1976,952,1024
60,00.60.25,975,547,428,1464,731,733
60,00.60.26,744,394,350,1130,558,572
60,00.60.27,1154,486,668,2074,1038,1036
60,00.60.28,382,205,177,642,307,335
60,00.60.29,475,257,218,653,336,317
60,00.60.30,531,271,260,818,392,426
60,00.60.31,656,339,317,1151,572,579
60,00.60.32,642,377,265,1086,564,522
60,00.60.33,808,439,369,1325,668,657
60,00.60.34,521,296,225,802,417,385
60,00.60.35,1151,579,572,1918,892,1026
60,00.60.36,352,181,171,519,255,264
60,00.60.37,704,430,274,1312,677,635
60,00.60.38,917,560,357,1395,710,685
60,00.60.39,859,434,425,1437,694,743
60,00.60.40,918,509,409,1380,683,697
60,00.60.41,519,279,240,767,394,373
60,00.60.42,558,303,255,926,465,461
60,00.60.43,487,213,274,783,337,446
60,00.60.44,331,226,105,651,347,304
60,00.60.45,1041,612,429,1820,905,915
60,00.60.46,127,107,20,0,,
61,00.61.01,797,397,400,1381,644,737
61,00.61.02,1287,634,653,2330,1043,1287
61,00.61.03,1165,553,612,2106,964,1142
61,00.61.04,599,327,272,956,479,477
61,00.61.05,241,138,103,375,202,173
61,00.61.06,577,296,281,810,402,408
61,00.61.07,574,320,254,910,442,468
61,00.61.08,784,456,328,1187,592,595
61,00.61.09,497,306,191,811,415,396
61,00.61.10,446,225,221,693,357,336
61,00.61.11,881,442,439,1387,683,704
61,00.61.12,486,252,234,758,382,376
61,00.61.13,353,179,174,533,269,264
61,00.61.14,509,252,257,806,385,421
61,00.61.15,211,93,118,323,162,161
61,00.61.16,231,117,114,359,183,176
61,00.61.17,330,165,165,480,226,254
61,00.61.18,385,220,165,627,333,294
