district_id,division_id,participated,participated_men,participated_women,total_registered_voters,total_registered_voters_men,total_registered_voters_women
61,00.61.19,458,231,227,829,393,436
61,00.61.20,663,357,306,1154,542,612
61,00.61.21,751,467,284,1326,682,644
61,00.61.22,585,299,286,918,432,486
61,00.61.23,862,448,414,1480,720,760
61,00.61.24,834,477,357,1322,672,650
61,00.61.25,261,143,118,459,234,225
61,00.61.26,174,84,90,286,144,142
61,00.61.27,339,196,143,572,296,276
61,00.61.28,297,179,118,483,270,213
61,00.61.29,222,125,97,341,171,170
61,00.61.30,388,215,173,624,299,325
61,00.61.31,362,182,180,628,325,303
62,00.62.01,1166,565,601,1705,792,913
62,00.62.02,456,236,220,661,325,336
62,00.62.03,302,175,127,470,241,229
62,00.62.04,450,255,195,767,380,387
62,00.62.05,409,221,188,551,276,275
62,00.62.06,573,327,246,849,419,430
62,00.62.07,372,206,166,627,312,315
62,00.62.08,76,39,37,101,46,55
62,00.62.09,227,116,111,376,185,191
62,00.62.10,249,130,119,328,171,157
62,00.62.11,174,100,74,250,140,110
62,00.62.12,151,87,64,213,112,101
62,00.62.13,194,107,87,283,149,134
62,00.62.14,178,98,80,248,134,114
62,00.62.15,656,359,297,916,460,456
62,00.62.16,569,299,270,804,391,413
62,00.62.17,170,110,60,228,124,104
62,00.62.18,151,52,99,195,90,105
62,00.62.19,172,98,74,309,151,158
62,00.62.20,212,110,102,295,153,142
62,00.62.21,243,136,107,320,165,155
62,00.62.22,383,218,165,638,332,306
62,00.62.23,494,256,238,687,338,349
62,00.62.24,391,210,181,517,264,253
62,00.62.25,549,309,240,878,431,447
62,00.62.26,404,188,216,520,256,264
62,00.62.27,443,216,227,661,314,347
62,00.62.28,127,63,64,184,85,99
62,00.62.29,621,338,283,899,456,443
62,00.62.30,250,143,107,409,214,195
62,00.62.31,587,313,274,949,465,484
62,00.62.32,92,44,48,124,60,64
62,00.62.33,262,144,118,404,192,212
63,00.63.01,1173,543,630,1942,858,1084
63,00.63.02,1000,505,495,1635,749,886
63,00.63.03,849,424,425,1355,638,717
63,00.63.04,374,207,167,523,281,242
63,00.63.05,676,362,314,973,503,470
63,00.63.06,519,307,212,765,395,370
63,00.63.07,931,450,481,1486,693,793
63,00.63.08,557,305,252,867,437,430
63,00.63.09,666,308,358,1106,532,574
63,00.63.10,374,197,177,547,276,271
63,00.63.11,825,447,378,1300,645,655
63,00.63.12,739,393,346,1107,575,532
63,00.63.13,453,254,199,715,372,343
63,00.63.14,571,316,255,957,460,497
63,00.63.15,444,240,204,659,328,331
63,00.63.16,618,318,300,914,448,466
63,00.63.17,604,327,277,930,461,469
63,00.63.18,470,251,219,685,362,323
63,00.63.19,154,31,123,485,235,250
63,00.63.20,504,274,230,776,372,404
64,00.64.01,1090,478,612,1931,851,1080
64,00.64.02,560,273,287,926,416,510
64,00.64.03,579,283,296,986,447,539
64,00.64.04,569,266,303,964,424,540
64,00.64.05,520,235,285,1021,440,581
64,00.64.06,298,152,146,527,245,282
64,00.64.07,773,409,364,1249,576,673
64,00.64.08,776,390,386,1391,650,741
64,00.64.09,757,375,382,1365,652,713
64,00.64.10,686,344,342,1193,535,658
64,00.64.11,389,181,208,727,319,408
64,00.64.12,727,347,380,1311,593,718
64,00.64.13,747,365,382,1463,684,779
64,00.64.14,1204,575,629,2287,1014,1273
64,00.64.15,1340,645,695,2530,1160,1370
64,00.64.16,1133,564,569,2174,994,1180
64,00.64.17,793,450,343,1296,654,642
64,00.64.18,556,304,252,810,395,415
64,00.64.19,333,197,136,508,267,241
64,00.64.20,647,357,290,962,500,462
64,00.64.21,319,180,139,458,227,231
64,00.64.22,816,441,375,1349,638,711
64,00.64.23,333,185,148,507,251,256
64,00.64.24,455,242,213,642,312,330
64,00.64.25,122,64,58,197,98,99
64,00.64.26,625,344,281,955,480,475
64,00.64.27,1105,623,482,1929,933,996
64,00.64.28,645,340,305,1072,532,540
64,00.64.29,422,221,201,586,288,298
64,00.64.30,372,214,158,567,283,284
64,00.64.31,379,200,179,647,309,338
64,00.64.32,822,432,390,1342,654,688
64,00.64.33,440,245,195,755,368,387
64,00.64.34,403,200,203,608,284,324
64,00.64.35,327,176,151,508,260,248
64,00.64.36,265,161,104,418,227,191
65,00.65.01,943,483,460,1526,753,773
65,00.65.02,1028,517,511,1652,754,898
65,00.65.03,856,444,412,1268,626,642
65,00.65.04,628,317,311,1016,475,541
65,00.65.05,345,191,154,568,275,293
65,00.65.06,671,371,300,1036,558,478
65,00.65.07,384,220,164,593,306,287
65,00.65.08,360,178,182,539,257,282
65,00.65.09,615,314,301,977,486,491
65,00.65.10,544,284,260,814,403,411
65,00.65.11,498,256,242,690,340,350
65,00.65.12,506,297,209,700,369,331
65,00.65.13,798,403,395,1269,623,646
65,00.65.14,481,272,209,757,409,348
65,00.65.15,399,190,209,532,269,263
65,00.65.16,316,162,154,360,186,174
65,00.65.17,410,211,199,727,351,376
65,00.65.18,510,280,230,847,434,413
65,00.65.19,550,281,269,824,410,414
65,00.65.20,323,181,142,479,256,223
65,00.65.21,723,402,321,1174,602,572
65,00.65.22,413,215,198,607,306,301
65,00.65.23,321,196,125,455,242,213
65,00.65.24,231,156,75,367,202,165
65,00.65.25,577,346,231,868,447,421
65,00.65.26,842,436,406,1377,693,684
65,00.65.27,536,293,243,886,458,428
65,00.65.28,479,279,200,696,357,339
65,00.65.29,469,248,221,700,352,348
65,00.65.30,699,359,340,1096,536,560
65,00.65.31,470,244,226,662,320,342
65,00.65.32,735,413,322,1271,647,624
65,00.65.33,760,439,321,1221,625,596
65,00.65.34,736,377,359,980,476,504
65,00.65.35,788,425,363,1288,659,629
66,00.66.01,1318,584,734,2322,1019,1303
66,00.66.02,1138,595,543,1962,932,1030
66,00.66.03,1431,740,691,2386,1169,1217
66,00.66.04,858,466,392,1406,722,684
66,00.66.05,673,406,267,1137,596,541
66,00.66.06,395,196,199,566,278,288
66,00.66.07,979,568,411,1592,808,784
66,00.66.08,417,231,186,743,366,377
66,00.66.09,292,151,141,461,232,229
66,00.66.10,490,344,146,840,415,425
66,00.66.11,1112,587,525,1989,988,1001
66,00.66.12,424,211,213,587,287,300
66,00.66.13,934,508,426,1409,693,716
66,00.66.14,261,143,118,382,208,174
66,00.66.15,1168,633,535,1883,944,939
66,00.66.16,227,140,87,329,188,141
66,00.66.17,327,185,142,420,223,197
66,00.66.18,430,223,207,572,264,308
66,00.66.19,811,448,363,1436,708,728
66,00.66.20,356,180,176,538,274,264
66,00.66.21,923,500,423,1605,823,782
66,00.66.22,167,82,85,239,115,124
66,00.66.23,689,405,284,1098,570,528
66,00.66.24,389,227,162,598,313,285
67,00.67.01,1060,470,590,1925,860,1065
67,00.67.02,1030,494,536,2216,1019,1197
67,00.67.03,609,369,240,1095,496,599
67,00.67.04,335,169,166,566,255,311
67,00.67.05,782,364,418,1850,842,1008
67,00.67.06,1244,561,683,2994,1419,1575
67,00.67.07,1203,501,702,2554,1109,1445
67,00.67.08,1092,498,594,2253,1037,1216
67,00.67.09,1168,558,610,2308,1070,1238
67,00.67.10,1044,509,535,2085,918,1167
67,00.67.11,1028,470,558,2201,961,1240
67,00.67.12,1274,574,700,2705,1210,1495
67,00.67.13,756,369,387,1448,662,786
67,00.67.14,683,337,346,1440,656,784
67,00.67.15,1032,516,516,2356,1058,1298
67,00.67.16,1202,576,626,2628,1179,1449
67,00.67.17,1222,593,629,2763,1250,1513
67,00.67.18,898,386,512,2797,1183,1614
67,00.67.19,606,321,285,1210,550,660
67,00.67.20,1060,478,582,2413,1067,1346
67,00.67.21,901,400,501,2009,908,1101
67,00.67.22,598,309,289,2174,983,1191
67,00.67.23,1273,595,678,3060,1420,1640
67,00.67.24,883,384,499,2413,1083,1330
67,00.67.25,694,377,317,1180,599,581
67,00.67.26,520,281,239,1103,520,583
67,00.67.27,280,145,135,551,260,291
67,00.67.28,998,535,463,2425,1158,1267
67,00.67.29,647,310,337,1287,638,649
67,00.67.30,945,505,440,2011,968,1043
67,00.67.31,644,346,298,1229,613,616
67,00.67.32,447,247,200,1019,484,535
67,00.67.33,297,179,118,535,270,265
67,00.67.34,328,193,135,524,278,246
67,00.67.35,1137,617,520,2423,1152,1271
67,00.67.36,330,176,154,611,297,314
67,00.67.37,493,271,222,915,448,467
67,00.67.38,637,349,288,1041,526,515
67,00.67.39,602,347,255,1061,516,545
67,00.67.40,1100,592,508,2630,1271,1359
67,00.67.41,1148,579,569,2443,1153,1290
67,00.67.42,1073,553,520,2523,1221,1302
67,00.67.43,782,444,338,1558,744,814
67,00.67.44,811,422,389,1675,829,846
67,00.67.45,1061,541,520,1896,922,974
67,00.67.46,721,387,334,1372,648,724
67,00.67.47,791,424,367,1391,691,700
67,00.67.48,728,396,332,1427,712,715
67,00.67.49,457,263,194,937,479,458
67,00.67.50,637,349,288,1435,738,697
67,00.67.51,561,297,264,1215,584,631
67,00.67.52,677,403,274,1125,577,548
67,00.67.53,840,452,388,1757,885,872
67,00.67.54,1014,519,495,1975,969,1006
67,00.67.55,985,491,494,2678,1309,1369
67,00.67.56,244,120,124,596,283,313
67,00.67.57,537,240,297,1412,631,781
67,00.67.58,435,231,204,737,362,375
67,00.67.59,732,379,353,1284,637,647
67,00.67.60,887,485,402,1809,891,918
67,00.67.61,541,291,250,931,462,469
67,00.67.62,411,207,204,930,437,493
67,00.67.63,746,390,356,1696,824,872
67,00.67.64,461,246,215,896,427,469
67,00.67.65,909,515,394,1734,850,884
67,00.67.66,626,319,307,1155,567,588
67,00.67.67,748,397,351,1493,708,785
67,00.67.68,837,419,418,1865,851,1014
67,00.67.69,729,388,341,1407,686,721
67,00.67.70,887,480,407,1608,814,794
68,00.68.01,835,390,445,1317,591,726
68,00.68.02,729,367,362,1130,554,576
68,00.68.03,1509,757,752,2486,1159,1327
68,00.68.04,248,116,132,420,191,229
68,00.68.05,569,297,272,979,472,507
68,00.68.06,896,466,430,2218,1082,1136
68,00.68.07,814,385,429,2137,949,1188
68,00.68.08,472,252,220,694,336,358
68,00.68.09,745,427,318,1405,702,703
68,00.68.10,622,322,300,1168,577,591
68,00.68.11,354,187,167,545,260,285
68,00.68.12,533,301,232,750,377,373
68,00.68.13,330,130,200,609,313,296
68,00.68.14,882,499,383,1269,608,661
68,00.68.15,798,452,346,1205,631,574
68,00.68.16,1011,563,448,1631,853,778
68,00.68.17,728,402,326,2183,1077,1106
68,00.68.18,391,216,175,616,317,299
68,00.68.19,585,315,270,1122,580,542
68,00.68.20,171,83,88,537,265,272
68,00.68.21,1205,663,542,1896,942,954
68,00.68.22,722,374,348,1230,592,638
69,00.69.01,1093,534,559,1796,814,982
69,00.69.02,1076,595,481,1716,836,880
69,00.69.03,1009,562,447,1487,784,703
69,00.69.04,642,340,302,970,480,490
69,00.69.05,380,217,163,525,269,256
69,00.69.06,1043,542,501,1531,761,770
69,00.69.07,1061,576,485,1721,839,882
69,00.69.08,793,436,357,1230,652,578
69,00.69.09,726,397,329,1069,535,534
69,00.69.10,1263,655,608,1789,890,899
69,00.69.11,241,146,95,323,172,151
69,00.69.12,923,509,414,1440,744,696
69,00.69.13,836,433,403,1363,683,680
69,00.69.14,845,504,341,1332,680,652
69,00.69.15,1103,553,550,1655,795,860
69,00.69.16,585,311,274,882,452,430
70,00.70.01,789,354,435,1383,617,766
70,00.70.02,1309,652,657,2171,1006,1165
70,00.70.03,1314,684,630,2282,1089,1193
70,00.70.04,1257,620,637,2193,1035,1158
70,00.70.05,828,424,404,1413,654,759
70,00.70.06,1000,514,486,1980,945,1035
70,00.70.07,885,458,427,1426,658,768
70,00.70.08,748,339,409,1258,574,684
70,00.70.09,891,448,443,1414,657,757
70,00.70.10,767,401,366,1411,652,759
70,00.70.11,762,357,405,1409,631,778
70,00.70.12,1409,654,755,2350,1050,1300
70,00.70.13,808,356,452,1408,642,766
70,00.70.14,867,361,506,1578,694,884
70,00.70.15,791,415,376,1460,645,815
70,00.70.16,1375,712,663,2586,1192,1394
70,00.70.17,655,333,322,1226,591,635
70,00.70.18,929,477,452,1753,827,926
70,00.70.19,791,394,397,1418,670,748
70,00.70.20,651,329,322,1304,611,693
70,00.70.21,732,363,369,1506,717,789
70,00.70.22,1289,585,704,2398,1092,1306
70,00.70.23,1259,577,682,3185,1451,1734
79,00.79.01,1101,487,614,1918,842,1076
79,00.79.02,1432,576,856,2449,1065,1384
79,00.79.03,1577,640,937,2714,1139,1575
79,00.79.04,1615,689,926,2982,1286,1696
79,00.79.05,1625,696,929,2719,1185,1534
79,00.79.06,932,416,516,1441,644,797
79,00.79.07,1429,617,812,2351,1028,1323
79,00.79.08,1649,705,944,2681,1162,1519
79,00.79.09,1018,415,603,1564,670,894
79,00.79.10,1144,494,650,1813,783,1030
79,00.79.11,1060,460,600,1727,750,977
79,00.79.12,1113,454,659,1716,718,998
79,00.79.13,1079,441,638,1685,715,970
79,00.79.14,1008,422,586,1582,671,911
79,00.79.15,951,385,566,1573,677,896
79,00.79.16,1096,490,606,1702,771,931
79,00.79.17,974,421,553,1620,717,903
79,00.79.18,870,380,490,1428,613,815
79,00.79.19,1194,518,676,2031,857,1174
79,00.79.20,902,399,503,1609,697,912
79,00.79.21,999,456,543,1673,778,895
79,00.79.22,1125,498,627,1680,743,937
79,00.79.23,1234,566,668,1883,867,1016
79,00.79.24,1633,683,950,3043,1370,1673
79,00.79.25,888,422,466,1404,671,733
79,00.79.26,1037,467,570,1710,767,943
79,00.79.27,880,427,453,1492,693,799
79,00.79.28,1014,445,569,1667,722,945
79,00.79.29,1051,455,596,1849,797,1052
79,00.79.30,1096,495,601,1734,769,965
79,00.79.31,1003,435,568,1876,842,1034
79,00.79.32,1643,714,929,2853,1269,1584
79,00.79.33,984,420,564,1603,700,903
79,00.79.34,899,396,503,1403,637,766
79,00.79.35,947,398,549,1589,680,909
79,00.79.36,789,375,414,1373,637,736
79,00.79.37,910,411,499,1522,688,834
79,00.79.38,1136,509,627,1738,770,968
79,00.79.39,867,377,490,1482,646,836
79,00.79.40,1013,473,540,1646,777,869
79,00.79.41,972,431,541,1520,653,867
79,00.79.42,1101,492,609,1873,817,1056
79,00.79.43,1526,703,823,2827,1282,1545
79,00.79.44,957,459,498,1609,710,899
79,00.79.45,1060,496,564,1617,745,872
79,00.79.46,1230,546,684,2868,1306,1562
79,00.79.47,1045,469,576,1810,802,1008
79,00.79.48,1068,480,588,1589,706,883
79,00.79.49,1256,592,664,2142,965,1177
79,00.79.50,1320,600,720,2197,1003,1194
79,00.79.51,1639,744,895,2907,1259,1648
79,00.79.52,876,446,430,1381,666,715
79,00.79.53,904,436,468,1358,632,726
79,00.79.54,1061,550,511,1573,788,785
79,00.79.55,832,416,416,1410,659,751
79,00.79.56,885,435,450,1525,731,794
79,00.79.57,990,555,435,1551,816,735
79,00.79.58,755,368,387,1230,601,629
79,00.79.59,890,463,427,1409,681,728
79,00.79.60,967,520,447,1465,717,748
79,00.79.61,656,324,332,1046,476,570
79,00.79.62,963,510,453,1584,773,811
79,00.79.63,907,466,441,1424,682,742
79,00.79.64,806,376,430,1395,651,744
79,00.79.65,543,312,231,802,398,404
79,00.79.66,1610,798,812,2602,1205,1397
79,00.79.67,1039,452,587,1581,698,883
79,00.79.68,1030,438,592,1556,693,863
79,00.79.69,1089,473,616,1772,746,1026
79,00.79.70,1076,494,582,1762,790,972
79,00.79.71,1037,454,583,1678,748,930
79,00.79.72,864,419,445,1504,680,824
79,00.79.73,975,464,511,1647,776,871
79,00.79.74,862,379,483,1526,684,842
79,00.79.75,969,426,543,1550,688,862
79,00.79.76,937,401,536,1521,651,870
79,00.79.77,1068,514,554,1701,795,906
79,00.79.78,756,367,389,1197,583,614
79,00.79.79,685,292,393,1183,503,680
79,00.79.80,870,402,468,1409,650,759
79,00.79.81,787,395,392,1171,565,606
79,00.79.82,900,493,407,1432,741,691
79,00.79.83,689,340,349,1049,518,531
79,00.79.84,963,482,481,1508,738,770
79,00.79.85,1111,614,497,1681,856,825
79,00.79.86,1112,563,549,1538,740,798
79,00.79.87,1032,496,536,1553,741,812
79,00.79.88,782,397,385,1223,588,635
79,00.79.89,1853,793,1060,2376,1051,1325
79,00.79.90,51,38,13,0,,
80,00.80.01,1043,523,520,1332,617,715
80,00.80.02,666,365,301,854,426,428
80,00.80.03,246,142,104,299,167,132
80,00.80.04,393,198,195,502,242,260
80,00.80.05,207,90,117,266,140,126
80,00.80.06,303,181,122,410,210,200
80,00.80.07,462,252,210,630,312,318
80,00.80.08,232,132,100,298,158,140
80,00.80.09,410,233,177,583,308,275
80,00.80.10,287,153,134,369,187,182
80,00.80.11,301,171,130,403,213,190
80,00.80.12,346,182,164,442,227,215
80,00.80.13,531,299,232,702,356,346
80,00.80.14,401,232,169,577,305,272
80,00.80.15,526,285,241,739,367,372
80,00.80.16,381,194,187,563,270,293
80,00.80.17,665,365,300,859,446,413
80,00.80.18,158,90,68,187,107,80
80,00.80.19,361,209,152,469,247,222
80,00.80.20,227,122,105,276,144,132
80,00.80.21,386,197,189,484,238,246
80,00.80.22,358,211,147,443,235,208
80,00.80.23,173,95,78,221,119,102
80,00.80.24,389,220,169,514,268,246
80,00.80.25,372,197,175,494,253,241
80,00.80.26,200,29,171,525,273,252
80,00.80.27,302,183,119,404,203,201
80,00.80.28,947,539,408,1233,612,621
80,00.80.29,353,194,159,503,251,252
81,00.81.01,591,277,314,834,366,468
81,00.81.02,583,252,331,1013,438,575
81,00.81.03,641,307,334,1125,540,585
81,00.81.04,538,269,269,896,407,489
81,00.81.05,1352,630,722,2258,1007,1251
81,00.81.06,437,196,241,650,292,358
81,00.81.07,995,458,537,1698,741,957
81,00.81.08,746,331,415,1206,532,674
81,00.81.09,524,242,282,816,373,443
81,00.81.10,809,368,441,1283,585,698
81,00.81.11,873,437,436,1358,624,734
81,00.81.12,707,368,339,1045,497,548
81,00.81.13,234,123,111,328,176,152
81,00.81.14,1193,644,549,1951,949,1002
81,00.81.15,1061,566,495,1536,798,738
81,00.81.16,712,391,321,1027,519,508
81,00.81.17,882,499,383,1274,663,611
81,00.81.18,361,214,147,562,303,259
81,00.81.19,486,241,245,702,355,347
81,00.81.20,570,328,242,845,425,420
81,00.81.21,767,447,320,1112,582,530
81,00.81.22,1239,727,512,2319,1175,1144
81,00.81.23,393,242,151,592,320,272
81,00.81.24,818,442,376,1262,643,619
81,00.81.25,800,443,357,1211,611,600
81,00.81.26,155,89,66,206,109,97
81,00.81.27,390,193,197,1273,630,643
81,00.81.28,701,378,323,1149,571,578
81,00.81.29,534,299,235,843,437,406
81,00.81.30,663,347,316,1109,524,585
81,00.81.31,889,456,433,1376,706,670
81,00.81.32,1149,704,445,1930,1006,924
81,00.81.33,958,526,432,1514,775,739
81,00.81.34,298,174,124,478,256,222
81,00.81.35,741,421,320,1286,672,614
81,00.81.36,1136,668,468,2023,1043,980
81,00.81.37,1027,600,427,1719,895,824
81,00.81.38,332,209,123,535,284,251
81,00.81.39,366,213,153,599,295,304
81,00.81.40,481,284,197,786,406,380
81,00.81.41,581,331,250,955,468,487
81,00.81.42,1235,614,621,2082,967,1115
81,00.81.43,1061,602,459,1888,958,930
81,00.81.44,891,569,322,1286,691,595
81,00.81.45,427,258,169,645,327,318
81,00.81.46,753,408,345,1212,657,555
81,00.81.47,435,236,199,655,335,320
81,00.81.48,523,295,228,976,480,496
81,00.81.49,520,315,205,892,457,435
81,00.81.50,1027,547,480,1488,793,695
81,00.81.51,703,412,291,1065,533,532
81,00.81.52,853,488,365,1416,724,692
81,00.81.53,602,352,250,925,478,447
81,00.81.54,793,478,315,1416,746,670
81,00.81.55,911,507,404,1401,710,691
81,00.81.56,811,478,333,1299,659,640
81,00.81.57,581,317,264,905,452,453
82,00.82.01,685,363,322,1023,486,537
82,00.82.02,127,64,63,217,116,101
82,00.82.03,239,119,120,323,157,166
82,00.82.04,250,133,117,415,221,194
82,00.82.05,305,184,121,463,241,222
82,00.82.06,237,139,98,380,212,168
82,00.82.07,106,55,51,163,86,77
82,00.82.08,73,37,36,110,56,54
82,00.82.09,220,126,94,326,162,164
82,00.82.10,240,129,111,320,173,147
82,00.82.11,94,50,44,129,63,66
82,00.82.12,138,77,61,200,101,99
82,00.82.13,118,63,55,155,74,81
82,00.82.14,395,221,174,598,303,295
82,00.82.15,424,248,176,644,330,314
82,00.82.16,436,245,191,614,321,293
82,00.82.17,295,165,130,423,216,207
82,00.82.18,138,63,75,182,82,100
82,00.82.19,83,38,45,96,41,55
82,00.82.20,227,121,106,336,165,171
82,00.82.21,157,80,77,206,98,108
82,00.82.22,90,42,48,123,62,61
82,00.82.23,313,186,127,443,233,210
82,00.82.24,139,77,62,184,94,90
82,00.82.25,174,98,76,255,141,114
82,00.82.26,150,85,65,228,112,116
82,00.82.27,168,93,75,243,126,117
82,00.82.28,317,184,133,462,241,221
82,00.82.29,199,104,95,260,136,124
82,00.82.30,149,96,53,193,96,97
82,00.82.31,220,122,98,300,153,147
82,00.82.32,131,73,58,182,93,89
82,00.82.33,87,56,31,138,77,61
82,00.82.34,156,80,76,239,123,116
82,00.82.35,0,0,0,177,89,88
82,00.82.36,152,96,56,283,148,135
82,00.82.37,135,95,40,247,125,122
82,00.82.38,273,136,137,417,205,212
82,00.82.39,281,145,136,461,238,223
82,00.82.40,178,106,72,258,132,126
82,00.82.41,217,118,99,349,172,177
82,00.82.42,241,143,98,365,187,178
82,00.82.43,271,155,116,394,194,200
82,00.82.44,140,78,62,159,85,74
82,00.82.45,179,96,83,270,130,140
82,00.82.46,134,81,53,196,96,100
82,00.82.47,162,81,81,213,107,106
82,00.82.48,74,42,32,92,51,41
83,00.83.01,835,424,411,1251,636,615
83,00.83.02,670,369,301,1009,494,515
83,00.83.03,924,489,435,1341,661,680
83,00.83.04,320,170,150,487,259,228
83,00.83.05,1444,800,644,2206,1159,1047
83,00.83.06,541,297,244,763,408,355
83,00.83.07,924,472,452,1458,730,728
83,00.83.08,556,319,237,832,419,413
83,00.83.09,379,212,167,573,292,281
83,00.83.10,810,491,319,1277,675,602
83,00.83.11,742,393,349,1167,619,548
83,00.83.12,754,437,317,1277,649,628
83,00.83.13,863,488,375,1389,706,683
83,00.83.14,729,416,313,1131,600,531
83,00.83.15,779,465,314,1261,666,595
83,00.83.16,1358,771,587,2440,1258,1182
83,00.83.17,1047,582,465,1774,901,873
83,00.83.18,641,383,258,1158,602,556
83,00.83.19,638,365,273,1056,559,497
83,00.83.20,586,315,271,931,468,463
83,00.83.21,868,448,420,1436,742,694
83,00.83.22,356,184,172,539,280,259
83,00.83.23,290,151,139,431,206,225
83,00.83.24,612,348,264,726,369,357
83,00.83.25,853,506,347,1195,680,515
83,00.83.26,892,513,379,1270,656,614
83,00.83.27,1035,583,452,1442,704,738
83,00.83.28,789,427,362,1163,590,573
83,00.83.29,646,380,266,1001,530,471
83,00.83.30,1347,766,581,1875,963,912
83,00.83.31,551,312,239,826,438,388
83,00.83.32,876,517,359,1431,743,688
83,00.83.33,190,106,84,266,147,119
83,00.83.34,890,466,424,1300,681,619
83,00.83.35,410,215,195,628,320,308
83,00.83.36,349,274,75,536,268,268
83,00.83.37,258,142,116,339,176,163
83,00.83.38,325,183,142,497,260,237
83,00.83.39,256,131,125,328,168,160
83,00.83.40,598,348,250,752,383,369
83,00.83.41,369,187,182,509,258,251
84,00.84.01,1139,557,582,1614,725,889
84,00.84.02,286,160,126,475,234,241
84,00.84.03,221,125,96,365,176,189
84,00.84.04,588,336,252,875,455,420
84,00.84.05,331,178,153,531,262,269
84,00.84.06,232,144,88,370,197,173
84,00.84.07,364,192,172,606,298,308
84,00.84.08,296,160,136,440,223,217
84,00.84.09,299,172,127,424,225,199
84,00.84.10,432,251,181,637,342,295
84,00.84.11,673,395,278,963,488,475
84,00.84.12,248,146,102,352,184,168
84,00.84.13,345,193,152,555,280,275
84,00.84.14,207,120,87,342,173,169
84,00.84.15,242,128,114,352,165,187
84,00.84.16,393,230,163,634,325,309
84,00.84.17,775,417,358,1101,540,561
84,00.84.18,555,315,240,753,374,379
84,00.84.19,144,79,65,213,101,112
84,00.84.20,192,95,97,295,139,156
84,00.84.21,115,68,47,236,127,109
84,00.84.22,343,217,126,717,394,323
84,00.84.23,395,222,173,554,277,277
84,00.84.24,253,122,131,400,193,207
84,00.84.25,276,142,134,451,233,218
84,00.84.26,275,161,114,428,222,206
84,00.84.27,137,84,53,307,153,154
84,00.84.28,144,82,62,235,119,116
84,00.84.29,147,84,63,205,107,98
84,00.84.30,290,171,119,478,263,215
84,00.84.31,364,201,163,595,297,298
84,00.84.32,188,96,92,325,166,159
84,00.84.33,93,52,41,162,88,74
84,00.84.34,151,82,69,246,123,123
84,00.84.35,262,151,111,419,213,206
84,00.84.36,235,134,101,406,193,213
84,00.84.37,124,63,61,219,97,122
84,00.84.38,259,153,106,432,225,207
84,00.84.39,283,156,127,496,244,252
84,00.84.40,336,202,134,535,264,271
84,00.84.41,320,177,143,583,302,281
84,00.84.42,76,46,30,150,75,75
84,00.84.43,88,49,39,199,112,87
84,00.84.44,183,109,74,290,149,141
84,00.84.45,205,114,91,261,134,127
84,00.84.46,80,39,41,122,60,62
84,00.84.47,61,35,26,115,63,52
84,00.84.48,238,130,108,387,184,203
84,00.84.49,262,150,112,354,183,171
84,00.84.50,180,109,71,285,145,140
84,00.84.51,106,56,50,165,80,85
84,00.84.52,202,105,97,265,131,134
84,00.84.53,182,96,86,302,152,150
